mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_final_estimator__C,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
7.888118505477905,0.08423566818237305,0.13419103622436523,0.02541208267211914,0.0054880470007660455,{'final_estimator__C': np.float64(0.0054880470007660455)},0.601422034755368,0.7922779460328868,0.6968499903941274,0.09542795563875939,7
8.127791166305542,0.045169830322265625,0.13708281517028809,0.02546095848083496,7.556810141274429,{'final_estimator__C': np.float64(7.556810141274429)},0.6463955797289129,0.7637950652772788,0.7050953225030958,0.05869974277418294,1
8.044140338897705,0.05997443199157715,0.1588001251220703,0.003553152084350586,1.2604664585649468,{'final_estimator__C': np.float64(1.2604664585649468)},0.601422034755368,0.7637950652772788,0.6826085500163235,0.08118651526095538,58
8.336090683937073,0.08369839191436768,0.15381503105163574,0.0021860599517822266,5.727904470799623,{'final_estimator__C': np.float64(5.727904470799623)},0.638459071792405,0.7637950652772788,0.7011270685348419,0.0626679967424369,4
8.328160643577576,0.012148499488830566,0.15937495231628418,0.002508878707885742,3.7958531426706403,{'final_estimator__C': np.float64(3.7958531426706403)},0.6088294421627756,0.7637950652772788,0.6863122537200272,0.07748281155725162,53
7.5337289571762085,0.3023570775985718,0.13511300086975098,0.03242802619934082,0.24637685958997463,{'final_estimator__C': np.float64(0.24637685958997463)},0.601422034755368,0.7738796776346184,0.6876508561949932,0.08622882143962518,44
7.837028980255127,0.1476459503173828,0.12821698188781738,0.007219791412353516,4.869640941520899,{'final_estimator__C': np.float64(4.869640941520899)},0.6088294421627756,0.7637950652772788,0.6863122537200272,0.07748281155725162,53
7.683738470077515,0.08211445808410645,0.06645798683166504,0.00012302398681640625,0.002259279742015696,{'final_estimator__C': np.float64(0.002259279742015696)},0.601422034755368,0.7922779460328868,0.6968499903941274,0.09542795563875939,7
7.793778419494629,0.13697457313537598,0.06343114376068115,0.000655055046081543,0.006080390190296602,{'final_estimator__C': np.float64(0.006080390190296602)},0.601422034755368,0.7922779460328868,0.6968499903941274,0.09542795563875939,7
7.8064165115356445,0.18083953857421875,0.06774091720581055,0.0009751319885253906,0.0015167330688076208,{'final_estimator__C': np.float64(0.0015167330688076208)},0.601422034755368,0.7922779460328868,0.6968499903941274,0.09542795563875939,7
7.426201581954956,0.2878575325012207,0.0645134449005127,0.0013384819030761719,0.02001342062287998,{'final_estimator__C': np.float64(0.02001342062287998)},0.601422034755368,0.7922779460328868,0.6968499903941274,0.09542795563875939,7
